Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
900,ORD-10899,2023-04-19,2023-04-21,Second Class,CUST-7095,Customer_115,Corporate,India,Delhi,Tamil Nadu,650840,South,PROD-668,Technology,Machines,Printer,3005.81,2,0.29,-420.81
901,ORD-10900,2022-05-06,2022-05-08,Standard Class,CUST-1056,Customer_87,Corporate,India,Chennai,Telangana,606876,South,PROD-878,Furniture,Chairs,Ergo Chair,497.78,9,0.1,24.89
902,ORD-10901,2023-06-21,2023-06-22,Second Class,CUST-7786,Customer_226,Home Office,India,Bangalore,Tamil Nadu,652806,West,PROD-130,Technology,Machines,Printer,997.05,4,0.02,129.62
903,ORD-10902,2022-05-25,2022-05-27,First Class,CUST-3325,Customer_389,Consumer,India,Mumbai,Karnataka,635085,North,PROD-978,Technology,Machines,Printer,710.42,1,0.03,85.25
904,ORD-10903,2023-06-09,2023-06-10,Same Day,CUST-6687,Customer_83,Corporate,India,Delhi,Karnataka,638463,South,PROD-607,Office Supplies,Storage,Plastic Storage Box,2123.38,4,0.03,254.81
905,ORD-10904,2022-07-31,2022-08-04,First Class,CUST-8097,Customer_313,Home Office,India,Hyderabad,Telangana,621861,West,PROD-990,Office Supplies,Paper,A4 Paper Pack,4931.87,8,0.0,739.78
906,ORD-10905,2022-01-25,2022-01-28,Same Day,CUST-8259,Customer_363,Home Office,India,Delhi,Tamil Nadu,678020,North,PROD-702,Office Supplies,Storage,Drawer Organizer,2321.76,5,0.19,-92.87
907,ORD-10906,2023-08-03,2023-08-04,Standard Class,CUST-1513,Customer_353,Home Office,India,Hyderabad,Telangana,690013,West,PROD-864,Technology,Accessories,Keyboard,2385.84,6,0.12,71.58
908,ORD-10907,2023-01-29,2023-02-04,Standard Class,CUST-7835,Customer_236,Home Office,India,Kochi,Karnataka,642827,West,PROD-453,Office Supplies,Binders,Ring Binder,3314.07,7,0.29,-463.97
909,ORD-10908,2022-03-08,2022-03-12,Standard Class,CUST-2175,Customer_112,Home Office,India,Mumbai,Tamil Nadu,607169,South,PROD-803,Furniture,Bookcases,Wood Bookcase,1066.49,9,0.08,74.65
910,ORD-10909,2022-08-21,2022-08-22,Second Class,CUST-3289,Customer_382,Corporate,India,Chennai,Telangana,637563,North,PROD-591,Furniture,Chairs,Office Chair,2127.02,2,0.1,106.35
911,ORD-10910,2022-04-19,2022-04-20,Standard Class,CUST-2282,Customer_254,Home Office,India,Delhi,Kerala,608194,West,PROD-190,Furniture,Chairs,Ergo Chair,980.18,1,0.2,-49.01
912,ORD-10911,2022-05-26,2022-05-29,Second Class,CUST-3922,Customer_491,Consumer,India,Mumbai,Karnataka,639737,West,PROD-936,Furniture,Bookcases,Wood Bookcase,3724.96,4,0.06,335.25
913,ORD-10912,2022-04-21,2022-04-27,Same Day,CUST-6206,Customer_150,Corporate,India,Delhi,Tamil Nadu,688667,North,PROD-352,Technology,Machines,Scanner,2851.36,4,0.18,-85.54
914,ORD-10913,2022-08-16,2022-08-21,Same Day,CUST-4175,Customer_486,Home Office,India,Delhi,Maharashtra,681026,West,PROD-159,Furniture,Tables,Conference Table,673.25,9,0.03,80.79
915,ORD-10914,2022-04-21,2022-04-26,Same Day,CUST-5269,Customer_477,Home Office,India,Hyderabad,Maharashtra,605634,North,PROD-992,Furniture,Bookcases,Metal Bookcase,4054.46,8,0.16,-40.54
916,ORD-10915,2023-04-15,2023-04-16,Second Class,CUST-4554,Customer_358,Corporate,India,Chennai,Maharashtra,668280,South,PROD-683,Furniture,Tables,Conference Table,2102.3,9,0.09,126.14
917,ORD-10916,2022-02-03,2022-02-05,First Class,CUST-4645,Customer_92,Consumer,India,Kochi,Tamil Nadu,660894,West,PROD-156,Office Supplies,Storage,Plastic Storage Box,926.94,3,0.13,18.54
918,ORD-10917,2023-09-15,2023-09-21,Same Day,CUST-1591,Customer_482,Consumer,India,Kochi,Maharashtra,601174,North,PROD-554,Furniture,Tables,Study Table,3149.12,4,0.16,-31.49
919,ORD-10918,2023-01-04,2023-01-08,First Class,CUST-3419,Customer_133,Home Office,India,Mumbai,Telangana,699243,South,PROD-969,Technology,Accessories,USB Hub,2611.96,7,0.06,235.08
920,ORD-10919,2023-08-18,2023-08-20,Second Class,CUST-5726,Customer_370,Corporate,India,Kochi,Kerala,611880,North,PROD-312,Office Supplies,Binders,Ring Binder,2488.83,6,0.19,-99.55
921,ORD-10920,2023-07-08,2023-07-10,Standard Class,CUST-3398,Customer_421,Consumer,India,Delhi,Tamil Nadu,692916,West,PROD-871,Office Supplies,Storage,Plastic Storage Box,3960.65,4,0.08,277.25
922,ORD-10921,2023-03-01,2023-03-07,Standard Class,CUST-2077,Customer_262,Corporate,India,Bangalore,Maharashtra,659492,South,PROD-904,Technology,Phones,Smartphone,3456.76,7,0.1,172.84
923,ORD-10922,2023-09-05,2023-09-06,Same Day,CUST-7252,Customer_86,Corporate,India,Kochi,Karnataka,674650,South,PROD-812,Office Supplies,Storage,Plastic Storage Box,1763.29,7,0.12,52.9
924,ORD-10923,2023-06-02,2023-06-03,Second Class,CUST-8858,Customer_5,Consumer,India,Delhi,Karnataka,674437,West,PROD-456,Office Supplies,Paper,Notebook Pack,4048.08,8,0.14,40.48
925,ORD-10924,2023-11-23,2023-11-24,Standard Class,CUST-9822,Customer_59,Home Office,India,Kochi,Delhi,677096,North,PROD-384,Furniture,Bookcases,Wood Bookcase,2987.1,2,0.28,-388.32
926,ORD-10925,2022-10-09,2022-10-10,Second Class,CUST-4940,Customer_282,Home Office,India,Kochi,Maharashtra,684318,South,PROD-531,Technology,Machines,Scanner,4496.31,9,0.04,494.59
927,ORD-10926,2022-11-16,2022-11-21,Second Class,CUST-2928,Customer_158,Home Office,India,Hyderabad,Kerala,644992,West,PROD-242,Furniture,Chairs,Ergo Chair,3166.07,6,0.1,158.3
928,ORD-10927,2023-03-19,2023-03-20,Second Class,CUST-4565,Customer_478,Corporate,India,Hyderabad,Kerala,659381,West,PROD-568,Furniture,Tables,Study Table,613.43,6,0.24,-55.21
929,ORD-10928,2022-11-11,2022-11-16,Standard Class,CUST-8087,Customer_406,Consumer,India,Hyderabad,Tamil Nadu,631961,South,PROD-474,Technology,Phones,Smartphone,2921.09,1,0.11,116.84
930,ORD-10929,2023-01-12,2023-01-17,Same Day,CUST-8648,Customer_359,Home Office,India,Chennai,Telangana,690507,West,PROD-961,Office Supplies,Binders,Ring Binder,3290.99,2,0.11,131.64
931,ORD-10930,2022-10-16,2022-10-17,Second Class,CUST-5734,Customer_124,Corporate,India,Mumbai,Kerala,698287,South,PROD-450,Office Supplies,Storage,Drawer Organizer,810.06,6,0.06,72.91
932,ORD-10931,2023-03-13,2023-03-16,First Class,CUST-1197,Customer_269,Consumer,India,Bangalore,Karnataka,677101,North,PROD-201,Furniture,Chairs,Ergo Chair,2039.43,2,0.06,183.55
933,ORD-10932,2023-10-24,2023-10-28,Same Day,CUST-1127,Customer_113,Home Office,India,Kochi,Kerala,648630,South,PROD-669,Technology,Machines,Scanner,4209.79,1,0.06,378.88
934,ORD-10933,2022-10-04,2022-10-06,Standard Class,CUST-8007,Customer_138,Consumer,India,Chennai,Maharashtra,600940,South,PROD-503,Furniture,Chairs,Ergo Chair,1157.18,4,0.08,81.0
935,ORD-10934,2023-12-11,2023-12-16,Second Class,CUST-6584,Customer_428,Corporate,India,Delhi,Delhi,659993,West,PROD-106,Furniture,Bookcases,Metal Bookcase,4038.96,2,0.17,-80.78
936,ORD-10935,2023-08-05,2023-08-11,Standard Class,CUST-7337,Customer_177,Consumer,India,Delhi,Karnataka,664635,West,PROD-654,Technology,Phones,Desk Phone,2437.36,6,0.13,48.75
937,ORD-10936,2023-05-18,2023-05-24,Second Class,CUST-9070,Customer_309,Corporate,India,Chennai,Kerala,697248,South,PROD-607,Furniture,Chairs,Executive Chair,2187.88,5,0.29,-306.3
938,ORD-10937,2023-09-16,2023-09-20,Second Class,CUST-3040,Customer_9,Corporate,India,Hyderabad,Maharashtra,648596,South,PROD-861,Furniture,Tables,Conference Table,3104.43,7,0.07,248.35
939,ORD-10938,2023-05-31,2023-06-06,First Class,CUST-5771,Customer_473,Corporate,India,Bangalore,Telangana,653007,West,PROD-403,Technology,Accessories,USB Hub,2496.01,7,0.01,349.44
940,ORD-10939,2022-12-16,2022-12-19,First Class,CUST-2833,Customer_163,Corporate,India,Mumbai,Tamil Nadu,631792,North,PROD-748,Office Supplies,Binders,Ring Binder,486.02,6,0.18,-14.58
941,ORD-10940,2023-03-22,2023-03-28,Standard Class,CUST-3077,Customer_222,Corporate,India,Kochi,Kerala,658835,West,PROD-846,Technology,Phones,Desk Phone,2712.33,5,0.07,216.99
942,ORD-10941,2022-12-16,2022-12-18,Standard Class,CUST-5220,Customer_160,Corporate,India,Mumbai,Karnataka,639889,West,PROD-485,Office Supplies,Binders,File Binder,1994.28,7,0.19,-79.77
943,ORD-10942,2023-08-30,2023-09-01,Same Day,CUST-6196,Customer_350,Consumer,India,Hyderabad,Delhi,641011,North,PROD-215,Furniture,Tables,Conference Table,1085.4,3,0.06,97.69
944,ORD-10943,2023-10-26,2023-10-31,Same Day,CUST-2055,Customer_276,Consumer,India,Chennai,Delhi,694196,North,PROD-684,Office Supplies,Storage,Drawer Organizer,445.52,3,0.12,13.37
945,ORD-10944,2022-05-17,2022-05-18,Second Class,CUST-8014,Customer_236,Home Office,India,Bangalore,Telangana,647372,South,PROD-575,Technology,Accessories,Keyboard,4441.11,3,0.08,310.88
946,ORD-10945,2022-08-31,2022-09-03,Second Class,CUST-7934,Customer_259,Consumer,India,Hyderabad,Telangana,620819,North,PROD-629,Technology,Machines,Scanner,2477.29,4,0.0,371.59
947,ORD-10946,2023-06-27,2023-07-02,Standard Class,CUST-3259,Customer_442,Consumer,India,Kochi,Telangana,653406,North,PROD-810,Technology,Phones,Smartphone,541.55,3,0.17,-10.83
948,ORD-10947,2022-02-09,2022-02-12,Standard Class,CUST-6027,Customer_420,Consumer,India,Bangalore,Tamil Nadu,602749,North,PROD-260,Office Supplies,Storage,Drawer Organizer,4414.56,3,0.17,-88.29
949,ORD-10948,2022-08-17,2022-08-18,First Class,CUST-2502,Customer_187,Consumer,India,Delhi,Telangana,697678,North,PROD-765,Furniture,Tables,Conference Table,433.74,5,0.03,52.05
950,ORD-10949,2023-07-02,2023-07-08,First Class,CUST-8144,Customer_116,Corporate,India,Mumbai,Kerala,603163,South,PROD-958,Furniture,Chairs,Executive Chair,4147.23,6,0.27,-497.67
951,ORD-10950,2022-08-11,2022-08-17,Standard Class,CUST-9826,Customer_90,Home Office,India,Bangalore,Delhi,651617,North,PROD-534,Office Supplies,Storage,Plastic Storage Box,3298.75,1,0.01,461.82
952,ORD-10951,2022-01-06,2022-01-07,Second Class,CUST-9739,Customer_458,Consumer,India,Hyderabad,Tamil Nadu,696901,West,PROD-111,Office Supplies,Paper,A4 Paper Pack,1623.74,8,0.02,211.09
953,ORD-10952,2022-11-18,2022-11-23,Second Class,CUST-7075,Customer_228,Consumer,India,Chennai,Maharashtra,603311,West,PROD-320,Office Supplies,Storage,Plastic Storage Box,809.33,9,0.04,89.03
954,ORD-10953,2023-04-13,2023-04-14,Second Class,CUST-9039,Customer_335,Consumer,India,Bangalore,Karnataka,665702,South,PROD-409,Furniture,Bookcases,Metal Bookcase,997.16,9,0.02,129.63
955,ORD-10954,2022-03-16,2022-03-20,Standard Class,CUST-2730,Customer_263,Home Office,India,Hyderabad,Delhi,659565,South,PROD-436,Technology,Phones,Smartphone,3484.71,6,0.28,-453.01
956,ORD-10955,2022-01-04,2022-01-06,Second Class,CUST-7865,Customer_147,Home Office,India,Bangalore,Telangana,658031,North,PROD-883,Technology,Machines,Scanner,4654.65,2,0.03,558.56
957,ORD-10956,2023-10-08,2023-10-13,First Class,CUST-7105,Customer_349,Home Office,India,Chennai,Tamil Nadu,691958,South,PROD-732,Furniture,Bookcases,Wood Bookcase,3427.47,2,0.05,342.75
958,ORD-10957,2022-04-28,2022-05-01,Standard Class,CUST-9741,Customer_426,Corporate,India,Delhi,Karnataka,642510,South,PROD-469,Office Supplies,Paper,A4 Paper Pack,1789.5,3,0.23,-143.16
959,ORD-10958,2023-08-29,2023-09-02,First Class,CUST-7807,Customer_437,Home Office,India,Bangalore,Tamil Nadu,600752,North,PROD-766,Office Supplies,Binders,File Binder,2194.13,9,0.01,307.18
960,ORD-10959,2023-05-19,2023-05-24,First Class,CUST-7795,Customer_500,Home Office,India,Mumbai,Kerala,689463,North,PROD-938,Office Supplies,Binders,Ring Binder,306.65,1,0.3,-46.0
961,ORD-10960,2023-07-28,2023-07-29,Second Class,CUST-7400,Customer_240,Consumer,India,Delhi,Maharashtra,648621,North,PROD-914,Furniture,Chairs,Ergo Chair,4845.45,3,0.16,-48.45
962,ORD-10961,2023-03-17,2023-03-18,Same Day,CUST-6481,Customer_273,Consumer,India,Kochi,Kerala,638281,West,PROD-887,Furniture,Bookcases,Metal Bookcase,1713.75,8,0.12,51.41
963,ORD-10962,2022-07-13,2022-07-14,Same Day,CUST-6549,Customer_394,Home Office,India,Delhi,Karnataka,686398,North,PROD-261,Furniture,Tables,Study Table,665.44,5,0.05,66.54
964,ORD-10963,2023-12-16,2023-12-17,Same Day,CUST-7564,Customer_262,Corporate,India,Chennai,Tamil Nadu,662899,North,PROD-686,Technology,Phones,Smartphone,3452.22,2,0.16,-34.52
965,ORD-10964,2023-01-27,2023-01-30,First Class,CUST-4763,Customer_219,Home Office,India,Kochi,Telangana,601575,South,PROD-216,Furniture,Tables,Conference Table,1793.54,2,0.23,-143.48
966,ORD-10965,2022-01-26,2022-01-30,Second Class,CUST-5201,Customer_320,Consumer,India,Chennai,Delhi,662250,West,PROD-936,Technology,Accessories,USB Hub,3213.18,2,0.19,-128.53
967,ORD-10966,2023-03-11,2023-03-17,Standard Class,CUST-4682,Customer_66,Corporate,India,Bangalore,Delhi,647166,West,PROD-907,Technology,Accessories,Keyboard,4964.07,3,0.07,397.13
968,ORD-10967,2022-06-22,2022-06-24,First Class,CUST-7997,Customer_425,Home Office,India,Kochi,Telangana,642415,South,PROD-810,Furniture,Chairs,Ergo Chair,3705.17,6,0.15,0.0
969,ORD-10968,2022-10-27,2022-10-30,Standard Class,CUST-4126,Customer_432,Corporate,India,Bangalore,Delhi,631120,South,PROD-189,Technology,Machines,Printer,2166.43,1,0.29,-303.3
970,ORD-10969,2023-10-07,2023-10-10,First Class,CUST-4846,Customer_10,Consumer,India,Kochi,Kerala,677363,West,PROD-534,Furniture,Bookcases,Metal Bookcase,280.04,7,0.06,25.2
971,ORD-10970,2022-11-22,2022-11-28,Standard Class,CUST-6050,Customer_113,Corporate,India,Chennai,Tamil Nadu,626348,South,PROD-914,Technology,Phones,Desk Phone,1508.72,7,0.22,-105.61
972,ORD-10971,2023-02-14,2023-02-20,Second Class,CUST-5857,Customer_21,Corporate,India,Kochi,Delhi,602193,West,PROD-598,Office Supplies,Storage,Drawer Organizer,4196.54,1,0.24,-377.69
973,ORD-10972,2022-04-28,2022-04-30,First Class,CUST-5784,Customer_79,Corporate,India,Chennai,Delhi,689176,West,PROD-857,Furniture,Tables,Conference Table,4794.55,1,0.27,-575.35
974,ORD-10973,2023-12-25,2023-12-27,First Class,CUST-6386,Customer_138,Consumer,India,Hyderabad,Tamil Nadu,654379,West,PROD-182,Office Supplies,Storage,Plastic Storage Box,2406.29,3,0.2,-120.31
975,ORD-10974,2022-08-13,2022-08-19,Same Day,CUST-4224,Customer_475,Consumer,India,Delhi,Karnataka,660524,South,PROD-535,Technology,Phones,Desk Phone,2929.05,7,0.02,380.78
976,ORD-10975,2023-06-16,2023-06-17,First Class,CUST-8006,Customer_345,Home Office,India,Bangalore,Telangana,656017,North,PROD-720,Furniture,Chairs,Ergo Chair,2100.8,3,0.04,231.09
977,ORD-10976,2022-04-23,2022-04-26,Second Class,CUST-6873,Customer_110,Home Office,India,Delhi,Delhi,650175,North,PROD-916,Technology,Machines,Printer,4756.51,7,0.26,-523.22
978,ORD-10977,2022-05-20,2022-05-25,Second Class,CUST-6852,Customer_152,Home Office,India,Hyderabad,Karnataka,618254,South,PROD-297,Office Supplies,Paper,Notebook Pack,812.34,8,0.12,24.37
979,ORD-10978,2023-07-13,2023-07-15,Standard Class,CUST-3947,Customer_405,Corporate,India,Chennai,Maharashtra,654970,North,PROD-902,Furniture,Tables,Conference Table,1906.11,6,0.2,-95.31
980,ORD-10979,2022-01-01,2022-01-03,Standard Class,CUST-9041,Customer_46,Corporate,India,Delhi,Telangana,693145,South,PROD-747,Furniture,Chairs,Ergo Chair,3027.3,7,0.28,-393.55
981,ORD-10980,2022-03-31,2022-04-06,Standard Class,CUST-9680,Customer_178,Corporate,India,Delhi,Delhi,621798,North,PROD-747,Office Supplies,Paper,Notebook Pack,2962.85,2,0.05,296.28
982,ORD-10981,2023-10-16,2023-10-20,Standard Class,CUST-8372,Customer_81,Corporate,India,Delhi,Maharashtra,650756,North,PROD-917,Office Supplies,Storage,Drawer Organizer,1154.31,9,0.09,69.26
983,ORD-10982,2022-11-16,2022-11-21,Same Day,CUST-7801,Customer_198,Consumer,India,Mumbai,Delhi,656356,West,PROD-159,Technology,Phones,Smartphone,531.94,2,0.25,-53.19
984,ORD-10983,2023-07-04,2023-07-09,First Class,CUST-8135,Customer_368,Home Office,India,Hyderabad,Karnataka,689027,North,PROD-926,Office Supplies,Storage,Drawer Organizer,1903.19,3,0.23,-152.26
985,ORD-10984,2022-05-19,2022-05-21,Same Day,CUST-2857,Customer_242,Home Office,India,Bangalore,Karnataka,692826,West,PROD-470,Furniture,Bookcases,Wood Bookcase,3556.83,4,0.1,177.84
986,ORD-10985,2023-05-26,2023-05-27,Second Class,CUST-9159,Customer_442,Consumer,India,Mumbai,Delhi,619713,North,PROD-874,Office Supplies,Paper,Notebook Pack,2923.48,5,0.24,-263.11
987,ORD-10986,2022-09-16,2022-09-20,Same Day,CUST-3739,Customer_118,Home Office,India,Chennai,Delhi,667263,West,PROD-920,Office Supplies,Paper,Notebook Pack,3128.52,8,0.15,0.0
988,ORD-10987,2023-11-04,2023-11-09,Same Day,CUST-9918,Customer_467,Corporate,India,Hyderabad,Tamil Nadu,623626,North,PROD-557,Furniture,Bookcases,Metal Bookcase,1723.07,7,0.27,-206.77
989,ORD-10988,2023-11-21,2023-11-23,Standard Class,CUST-6720,Customer_80,Corporate,India,Bangalore,Kerala,646531,West,PROD-632,Office Supplies,Binders,Ring Binder,3531.28,1,0.05,353.13
990,ORD-10989,2022-01-10,2022-01-15,Second Class,CUST-3582,Customer_248,Corporate,India,Hyderabad,Telangana,627376,West,PROD-854,Office Supplies,Storage,Drawer Organizer,2194.47,2,0.27,-263.34
991,ORD-10990,2022-09-18,2022-09-22,Standard Class,CUST-6466,Customer_123,Home Office,India,Delhi,Delhi,651690,West,PROD-140,Technology,Machines,Scanner,638.28,6,0.1,31.91
992,ORD-10991,2023-10-12,2023-10-16,First Class,CUST-7269,Customer_456,Consumer,India,Mumbai,Tamil Nadu,609930,West,PROD-285,Office Supplies,Paper,A4 Paper Pack,4719.08,2,0.05,471.91
993,ORD-10992,2022-06-21,2022-06-24,Standard Class,CUST-1521,Customer_52,Corporate,India,Kochi,Karnataka,684330,West,PROD-156,Technology,Phones,Desk Phone,492.33,3,0.01,68.93
994,ORD-10993,2022-01-13,2022-01-19,First Class,CUST-7404,Customer_48,Home Office,India,Mumbai,Delhi,683933,South,PROD-444,Technology,Phones,Smartphone,1935.91,1,0.04,212.95
995,ORD-10994,2022-06-17,2022-06-23,Standard Class,CUST-3608,Customer_496,Corporate,India,Mumbai,Telangana,676680,South,PROD-155,Furniture,Chairs,Office Chair,4503.56,3,0.06,405.32
996,ORD-10995,2023-10-04,2023-10-06,First Class,CUST-6342,Customer_469,Home Office,India,Bangalore,Tamil Nadu,609584,West,PROD-935,Furniture,Tables,Conference Table,4335.99,1,0.17,-86.72
997,ORD-10996,2023-08-19,2023-08-23,First Class,CUST-6554,Customer_111,Consumer,India,Kochi,Telangana,614876,West,PROD-712,Technology,Phones,Desk Phone,1717.17,9,0.19,-68.69
998,ORD-10997,2022-11-17,2022-11-20,Same Day,CUST-6193,Customer_221,Corporate,India,Bangalore,Tamil Nadu,699424,North,PROD-177,Office Supplies,Binders,File Binder,2262.43,7,0.22,-158.37
999,ORD-10998,2022-11-15,2022-11-18,Second Class,CUST-7735,Customer_140,Consumer,India,Kochi,Tamil Nadu,698266,North,PROD-389,Office Supplies,Binders,Ring Binder,1427.57,3,0.1,71.38
1000,ORD-10999,2023-09-05,2023-09-10,Standard Class,CUST-5296,Customer_375,Home Office,India,Mumbai,Karnataka,620954,West,PROD-128,Furniture,Tables,Study Table,1490.23,1,0.06,134.12
1001,ORD-11000,2022-11-25,2022-11-30,Same Day,CUST-7506,Customer_322,Consumer,India,Chennai,Kerala,645648,West,PROD-177,Furniture,Tables,Study Table,2046.72,7,0.13,40.93
1002,ORD-11001,2023-07-04,2023-07-07,First Class,CUST-2604,Customer_215,Consumer,India,Mumbai,Karnataka,681386,North,PROD-935,Office Supplies,Storage,Plastic Storage Box,3030.34,6,0.02,393.94
1003,ORD-11002,2023-02-23,2023-02-28,Standard Class,CUST-9181,Customer_221,Consumer,India,Chennai,Delhi,617427,South,PROD-264,Office Supplies,Storage,Plastic Storage Box,591.56,9,0.03,70.99
1004,ORD-11003,2023-08-29,2023-09-02,Same Day,CUST-7402,Customer_43,Consumer,India,Mumbai,Karnataka,691050,South,PROD-817,Office Supplies,Storage,Drawer Organizer,1227.17,9,0.08,85.9
1005,ORD-11004,2022-04-05,2022-04-06,Same Day,CUST-5092,Customer_289,Consumer,India,Delhi,Tamil Nadu,600873,North,PROD-219,Technology,Accessories,Keyboard,1929.8,4,0.18,-57.89
1006,ORD-11005,2023-08-04,2023-08-08,Same Day,CUST-5016,Customer_176,Consumer,India,Hyderabad,Karnataka,600566,South,PROD-664,Technology,Machines,Scanner,3317.02,4,0.2,-165.85
1007,ORD-11006,2022-11-14,2022-11-17,Second Class,CUST-8718,Customer_209,Consumer,India,Chennai,Karnataka,674786,West,PROD-751,Office Supplies,Storage,Plastic Storage Box,1608.97,9,0.08,112.63
1008,ORD-11007,2022-08-24,2022-08-27,First Class,CUST-7532,Customer_248,Corporate,India,Kochi,Tamil Nadu,609162,West,PROD-616,Furniture,Chairs,Office Chair,2875.54,3,0.21,-172.53
1009,ORD-11008,2022-11-30,2022-12-04,Standard Class,CUST-6052,Customer_314,Home Office,India,Hyderabad,Telangana,679124,North,PROD-930,Office Supplies,Storage,Plastic Storage Box,2910.04,5,0.2,-145.5
1010,ORD-11009,2023-01-11,2023-01-16,Second Class,CUST-6622,Customer_306,Home Office,India,Kochi,Maharashtra,645763,South,PROD-776,Furniture,Bookcases,Wood Bookcase,4117.18,2,0.01,576.41
1011,ORD-11010,2023-04-04,2023-04-09,Standard Class,CUST-7204,Customer_404,Consumer,India,Chennai,Kerala,634486,West,PROD-803,Technology,Accessories,Keyboard,4422.81,9,0.01,619.19
1012,ORD-11011,2022-05-17,2022-05-23,First Class,CUST-2732,Customer_316,Consumer,India,Hyderabad,Maharashtra,682462,North,PROD-706,Office Supplies,Binders,File Binder,860.62,9,0.0,129.09
1013,ORD-11012,2023-08-11,2023-08-14,First Class,CUST-6201,Customer_339,Corporate,India,Chennai,Telangana,699691,North,PROD-283,Technology,Accessories,Keyboard,863.0,5,0.26,-94.93
1014,ORD-11013,2023-07-01,2023-07-03,Second Class,CUST-6906,Customer_415,Corporate,India,Delhi,Karnataka,653975,North,PROD-225,Technology,Accessories,USB Hub,2198.06,8,0.11,87.92
1015,ORD-11014,2023-05-28,2023-06-03,Same Day,CUST-6166,Customer_345,Consumer,India,Delhi,Delhi,645634,West,PROD-683,Furniture,Bookcases,Wood Bookcase,393.39,8,0.15,0.0
1016,ORD-11015,2022-10-23,2022-10-28,First Class,CUST-3782,Customer_475,Corporate,India,Chennai,Kerala,645213,North,PROD-491,Technology,Machines,Scanner,2171.28,6,0.06,195.42
1017,ORD-11016,2022-11-16,2022-11-20,Standard Class,CUST-3614,Customer_44,Consumer,India,Hyderabad,Karnataka,659835,South,PROD-922,Technology,Accessories,Mouse,4058.03,8,0.03,486.96
1018,ORD-11017,2023-07-26,2023-07-31,Same Day,CUST-7151,Customer_89,Corporate,India,Bangalore,Delhi,637762,West,PROD-421,Technology,Machines,Scanner,4454.18,3,0.05,445.42
1019,ORD-11018,2022-12-15,2022-12-19,Same Day,CUST-3418,Customer_326,Corporate,India,Delhi,Tamil Nadu,650377,South,PROD-544,Office Supplies,Storage,Plastic Storage Box,1777.08,2,0.02,231.02
1020,ORD-11019,2022-08-17,2022-08-23,Second Class,CUST-8885,Customer_272,Consumer,India,Delhi,Telangana,617551,South,PROD-766,Technology,Accessories,Mouse,4833.01,2,0.13,96.66
1021,ORD-11020,2022-09-27,2022-09-30,Standard Class,CUST-1013,Customer_265,Corporate,India,Bangalore,Kerala,616276,North,PROD-190,Furniture,Chairs,Executive Chair,2621.39,7,0.09,157.28
1022,ORD-11021,2022-10-18,2022-10-23,Standard Class,CUST-6183,Customer_74,Corporate,India,Delhi,Karnataka,692905,West,PROD-695,Office Supplies,Storage,Drawer Organizer,1191.59,2,0.09,71.5
1023,ORD-11022,2023-12-26,2023-12-30,Second Class,CUST-4924,Customer_401,Corporate,India,Kochi,Telangana,607505,West,PROD-741,Technology,Machines,Printer,1314.68,5,0.12,39.44
1024,ORD-11023,2022-06-14,2022-06-17,Same Day,CUST-9226,Customer_233,Home Office,India,Delhi,Tamil Nadu,649015,South,PROD-112,Office Supplies,Storage,Plastic Storage Box,2712.35,3,0.28,-352.61
1025,ORD-11024,2022-01-05,2022-01-07,Second Class,CUST-9803,Customer_279,Consumer,India,Hyderabad,Delhi,670278,West,PROD-819,Office Supplies,Paper,Notebook Pack,4161.01,8,0.24,-374.49
1026,ORD-11025,2023-01-14,2023-01-18,First Class,CUST-1712,Customer_415,Corporate,India,Mumbai,Maharashtra,650470,South,PROD-170,Furniture,Tables,Conference Table,3872.93,7,0.04,426.02
1027,ORD-11026,2022-03-19,2022-03-25,First Class,CUST-4750,Customer_435,Consumer,India,Chennai,Delhi,658086,West,PROD-919,Office Supplies,Binders,File Binder,4790.2,3,0.11,191.61
1028,ORD-11027,2023-02-14,2023-02-16,Standard Class,CUST-4439,Customer_308,Consumer,India,Delhi,Telangana,667165,West,PROD-399,Furniture,Bookcases,Wood Bookcase,3982.26,3,0.27,-477.87
1029,ORD-11028,2023-07-28,2023-07-30,First Class,CUST-4788,Customer_346,Consumer,India,Bangalore,Kerala,648147,West,PROD-656,Office Supplies,Paper,A4 Paper Pack,723.27,6,0.07,57.86
1030,ORD-11029,2022-05-12,2022-05-13,Standard Class,CUST-9900,Customer_437,Corporate,India,Chennai,Delhi,603639,West,PROD-517,Technology,Phones,Smartphone,2531.1,4,0.16,-25.31
1031,ORD-11030,2023-08-24,2023-08-29,First Class,CUST-6300,Customer_374,Corporate,India,Mumbai,Tamil Nadu,625912,West,PROD-121,Furniture,Chairs,Office Chair,4314.71,7,0.23,-345.18
1032,ORD-11031,2022-02-11,2022-02-15,Standard Class,CUST-2428,Customer_224,Corporate,India,Bangalore,Kerala,635737,West,PROD-733,Technology,Phones,Smartphone,4576.73,9,0.03,549.21
1033,ORD-11032,2022-03-30,2022-04-01,Second Class,CUST-3527,Customer_434,Corporate,India,Hyderabad,Tamil Nadu,683541,South,PROD-831,Office Supplies,Storage,Plastic Storage Box,3476.19,6,0.1,173.81
